labels,text,predicted_label
1,ahora debido a la pantalla del ipad es de la resolucion perfecta y la escala y la proximidad a utilizar como visor de pantalla completa un simple gesto destape en ese pequeño video a convertir su dispositivo en una pantalla maravillosa comodo personal movil de video tan satisfactorio para mantener y poseer su pantalla para satisfacer sensualmente para aprovechar,Human
1,como tu sabes a pesar de que se vea claramente la firma de apple mostrando el logo en el modo portatil esto que el ipad se lo percibe como un libro o un pedazo de papel significa para mi en mayor medida sincronizar al modo paisaje donde sus dimensiones reproducen la pantalla de video que he conocido en toda mi vida,Human
1,estamos contentos porque te veremos como hannah horvath en un futuro cercano miz dunham,Human
0,por ejemplo puede utilizarlo para controlar la cerradura inteligente de una puerta o conectarlo a los proveedores de pagos en linea y tarjetas de fidelidad,Machine
0,yo solia poner los ojos en blanco y murmurar en voz baja sobre esos padres que no pueden controlar a sus hijos,Machine
0,debido a eso ellen ha sido muy diplomatica sobre el tema diciendo,Machine
1,tan solo una rapida visita para saludarlos y ponerlos al dia con unas emocionantes noticias,Human
1,y luego si se presenta la oportunidad haz lo siguiente,Human
0,cosas que usted debe nunca decir a un twentysomething individual,Machine
0,hizo su primera aparicion desde que anuncio que estaba embarazada en la conferencia de prensa en beverly hills el pasado miercoles de capitan america el soldado de invierno,Machine
1,etiquetas flecha leyenda mas cerca courtney courtney love que se encuentra mira desaparecidos noticias oceano foto prueba miedo cantante tomada hablar gorjeo,Human
0,señales de que quiere que usted,Machine
0,u que piensa,Machine
0,la compañia ha tenido que cerrar las oficinas de todo el mundo ya que sigue centrandose en el logro de la rentabilidad,Machine
0,una cosa muy increible para venir de esa limpieza que hice es que no me doy el culo de una rata,Machine
1,los juaces finales incluyen los estimados john borthwick betaworks roelof botha sequoia capital chris dixon andreessen horowitz marissa mayer yahoo brian pokorny sv angel y fred wilson union square ventures,Human
0,o en mi caso doy el telefono a julie mi mejor amiga,Machine
1,sus rapido ingenio compensan su falta de fuerza muscular,Human
0,no son imagenes submarinas pero es muy bueno sin embargo,Machine
1,mucho de esto tiene que ver con la aversion al riesgo genero pensamiento y la falta de paciencia o proceso,Human
1,las ventas de mac aumentaron un por ciento en el ultimo trimestre comparado al año anterior mientras que el resto de la industria de pc en realidad cayo aproximadamente la misma cantidad en el mismo periodo aproximadamente un por ciento segun lo medido por idc,Human
0,todo esto el historiador puede decir,Machine
0,el hermosamente capta tanta emocion en su cancion morir ahora,Machine
1,etiquetas brooke burke brooke burke charvet conrado verde bailando con las estrellas encendido dejando noticias de la tv gorjeo,Human
1,con casi nueve años de edad ella es una de mis mejores amigas y si pudiera pasar tiempo con cualquier persona del mundo elegiria estar con ella,Human
0,voy a publicar alli dos veces por semana sobre todo bajo el sol de crianza natural el sacrificio de los temas candentes actuales de la gran blogosfera ancho ademas de las principales fuentes de noticias twitter o donde esta la accion,Machine
0,simplemente no va a ser rentable para las grandes vc el financiar todas las nuevas empresas pequeñas que se van a construir en el comercio de consumo y servicios para pequeñas empresas,Machine
0,cuando marte uno anuncio que habia recibido solicitudes de todo el mundo el corazon de josh se hundio,Machine
0,hay un par de hermanas misioneras que sirven en mi barrio que han tocado a mi puerta un par de veces en el ultimo par de meses,Machine
1,desde hace mas de veinte años que ha crecido cada vez mas enojado que la gente todavia adoran a allen y parecen no oirla,Human
0,oolong el conejo mascota de un fotografo japones se pronto convirtio en una sensacion en internet por su habilidad de equilibrar los objetos en su cabeza,Machine
0,weave recogio dentistas para empezar ya que son ricos y baja en la regulacion,Machine
1,oh la desesperacion cegadora por posibles regalos de cumpleaños,Human
1,lleva un conjunto favorecido por muchos hombres australianos incluso en medio del invierno pantalones cortos zapatillas de deporte y una sudadera con capucha,Human
1,reloj kristin cavallari defender su dictamen no vacunar a sus hijos en el fox friends aqui,Human
0,en ese frente el centro de las conversaciones en torno a la entrega que esta separada de la internet publica pero viajar en lugar sobre la red privada de comcast,Machine
1,biografia del personaje cammie logra algo bastante impresionante que es ser un lio caliente facil identificarse en la mayoria de sus peliculas a pesar de que ella es alta rubia e imposiblementeen lanariz hermosa,Human
1,en un momento en que las redes sociales y la disponibilidad digitales han alterado fundamentalmente la forma en la gente a descubrir y consumir musica de brooks gafas al por menor y la aversion general a la tecnologia popular han hecho que se vea notoriamente fuera de contacto de color rosa o aun peor inexistente a una generacion cada vez mayor de aficionados a la musica,Human
0,como un dia dedicado a la busqueda de huevos pios dulces y por supuesto conejos que pensamos que seria mejor darle la version sexy de las vacaciones,Machine
1,se trata de alguien que no te trata con el respeto que te mereces de entrada por lo que al seguir adelante sabras que necesitas a alguien que te respete lo suficiente como para comunicarse,Human
0,en mi diario de bolsillo he grabado una secuencia de yoga de ocho pose que se puede hacer en una silla o sentado al lado de una cama,Machine
0,en realidad es mas de un pimiento dulce por lo que estamos utilizando es fresco lo estamos utilizando fermentado estamos cocinando tiene un sabor a fruta tal y sabor dulce con un poco de patada estamos poniendo en todo,Machine
1,su trabajo construyendo caja de notas contratando al ex guru de ex microsoft office steven sinofsky y otros por el estilo señala a un futuro en el cual box le fascina vender mas que un lugar para aparcar sus archivos,Human
0,me gustaria poder decir que soy mucho mas fabulosa y supermama de lo que era hace cuatro años cuando empece a parlotear acerca de mis dias de mama en casa en el parenting post,Machine
0,tambien se mantenga alejado de los lugares que tienen servicio lento,Machine
0,el dia antes de su arresto el le habia enviado un mensaje de texto pidiendo los numeros de seguro social de sus hijos,Machine
1,en el momento en que fue aclamado como una politica que hizo suya la aspiracion de la clase trabajadora y prometio la movilidad ascendente,Human
1,la empresa simplemente vio una falta de inversion en fase inicial entre los capitalistas de riesgo en lo que sus ejecutivos describen como tecnologias basicas,Human
1,mientras que la mayoria del pais quiere que los dos partidos y camaras del congreso trabajen juntos dos tercios de los republicanos quieren su parte en en contra de obama incluso si esto significa no llegara ninguna parte,Human
1,amber por su parte ni siquiera frente a la multitud,Human
1,tamaño de la porcion calorias,Human
1,nokia ha continuado su tactica exitosa de absorber los propietarios de telefonos de gama baja que aun quedan en europa señala sunnebo,Human
1,para los que se ruborizan menos los restaurantes de comida rapida artesanales tambien estan proliferando big fernand para las hamburguesas grandes little fernand para perros calientes y la parenthse para el queso a la parrilla,Human
0,y no hay suficiente variedad ni diversion al menos no hasta mas tarde en el show,Machine
1,y la otra parte del problema es que muchas de estas marcas tienen multiples aplicaciones pero la mayoria de ellas estan muy confinadas,Human
1,no entendemos por que se llama a alguien que odias un amigo y seguir obteniendo un cafe con ella una vez a la semana,Human
0,los seres humanos son seres complicados asi que tiene sentido que nuestra sexualidad se complica demasiado,Machine
0,yo apenas escribi algo,Machine
0,parece que estos dos tortolitos estan juntos de nuevo y esta vez que podria ser un pitido agudo,Machine
1,como agradable como la muchacha con el pelo perfecto que siempre humblebragging de lo grueso o imposible o molesto brillante su pelo es,Human
0,pero creo que la mayor parte de esta discusion le falta el punto principal,Machine
0,estoy seguro de que podria haber otras razones pero vamos a seguir con los dos,Machine
0,he tomado la decision consciente de ignorar mis miedos mi superobjetivo fue no tomar este trabajo a casa conmigo,Machine
1,los reporteros se encuentran a menudo a escribir acerca de los problemas sociales o politicos,Human
0,al hablar sobre el show gerardo revelo,Machine
1,la imagen de queensland tomas arranque del bejesus de aficionados a la musica se convirtio en algo asi como un icono nacional en el reinado de juan bjelkepetersen pero estaba en ninguna parte ser encontrado entre un despliegue de la policia que mientras que los refuerzos enormes y que implican un estado a otro e incluso internacionales que participan solo arrestos por delitos menores botellas de agua helada prestados a los manifestantes e incluso la policia ascensores casa,Human
